"Dataset","Window","WindowStart","WindowEnd","Model","Raw_Time","Sym_Time","Raw_NLL","Sym_NLL","SpeedUp","Param1_Name","Param1_Raw","Param1_Sym","Param2_Name","Param2_Raw","Param2_Sym","Param_AbsDiff","Raw_Conv","Sym_Conv"
"BIG IDEAs",25,1201,2200,"lognormal",0.00199999997857958,0,4081.88513027093,2390.52891987641,NA,"meanlog",4.72664764125869,4.72609415265069,"sdlog",0.126983182848944,0.126819800577906,0.00035843543952141,TRUE,TRUE
"BIG IDEAs",26,1251,2250,"gamma",0.00700000001234002,0.00200000000768341,4032.52540548829,2341.214345007,3.49999999272404,"shape",67.3385685932815,67.5824290389395,"rate",0.598267039857895,0.600670258873069,0.123131832336595,TRUE,TRUE
"BIG IDEAs",26,1251,2250,"lognormal",0.00199999997857958,0.00100000001839362,4027.50817909233,2337.04889832697,1.99999994179234,"meanlog",4.71600770416347,4.71564400688882,"sdlog",0.121549072292151,0.121393288603178,0.00025974048181597,TRUE,TRUE
"BIG IDEAs",27,1301,2300,"gamma",0.00800000000162981,0.0029999999969732,4052.45517958344,2360.76594271425,2.66666666990043,"shape",64.9773762977156,65.248897594802,"rate",0.575984743572353,0.578556665700487,0.13704660960725,TRUE,TRUE
"BIG IDEAs",27,1301,2300,"lognormal",0.00200000000768341,0,4048.17567331565,2357.3271117782,NA,"meanlog",4.71799976396397,4.7177493907569,"sdlog",0.123840313357651,0.123648178865112,0.00022125384980682,TRUE,TRUE
"BIG IDEAs",28,1351,2350,"gamma",0.00800000000162981,0.00100000001839362,4009.16797512236,2319.26968337683,7.99999985448085,"shape",72.1662917193606,72.2643608538451,"rate",0.634194633502956,0.635297362996598,0.0495859319890591,TRUE,TRUE
"BIG IDEAs",28,1351,2350,"lognormal",0.00199999997857958,0.00200000000768341,4003.90999524849,2315.27535496907,0.999999985448085,"meanlog",4.72742840511626,4.72706120666507,"sdlog",0.117366415520707,0.117402306613059,0.000201544771772158,TRUE,TRUE
"BIG IDEAs",29,1401,2400,"gamma",0.00800000000162981,0.00200000000768341,3998.80163633583,2306.82086759046,3.99999998544808,"shape",73.1199691830265,73.5459363123461,"rate",0.645052713519744,0.649020882746211,0.214967649273035,TRUE,TRUE
"BIG IDEAs",29,1401,2400,"lognormal",0.00099999998928979,0.00100000001839362,3991.58230484423,2300.93490828571,0.99999997089617,"meanlog",4.72367136658651,4.72338886832872,"sdlog",0.116364572076159,0.116151651949716,0.000247709192115551,TRUE,TRUE
"BIG IDEAs",30,1451,2450,"gamma",0.00700000001234002,0.00200000000768341,4002.06642473455,2311.28200454838,3.49999999272404,"shape",72.0910384888708,72.3176420950816,"rate",0.638369048776982,0.64058476532403,0.114409661378925,TRUE,TRUE
"BIG IDEAs",30,1451,2450,"lognormal",0.00099999998928979,0.00100000001839362,3993.66687959201,2304.27507732495,0.99999997089617,"meanlog",4.71981696405465,4.71951375331654,"sdlog",0.117057701161285,0.11700980089545,0.000175555501969356,TRUE,TRUE
"BIG IDEAs",31,1501,2500,"gamma",0.00800000000162981,0.00100000001839362,4039.07025427357,2347.36872151509,7.99999985448085,"shape",65.8788095397221,66.1285079813493,"rate",0.587820300043407,0.59029299300787,0.126085567295811,TRUE,TRUE
"BIG IDEAs",31,1501,2500,"lognormal",0.00099999998928979,0.00100000001839362,4030.16033135039,2339.70116162286,0.99999997089617,"meanlog",4.71154204824786,4.7111577101442,"sdlog",0.122417343869116,0.122313553214011,0.000244064379382541,TRUE,TRUE
"BIG IDEAs",32,1551,2550,"gamma",0.00800000000162981,0.00200000000768341,4068.47629755321,2376.94643343102,3.99999998544808,"shape",61.1369423849119,61.2828535125922,"rate",0.54964419090636,0.551249073059528,0.0737580049167554,TRUE,TRUE
"BIG IDEAs",32,1551,2550,"lognormal",0.00200000000768341,0.00099999998928979,4058.68617872732,2368.4122342365,2.00000002910383,"meanlog",4.7033999900773,4.70288892994362,"sdlog",0.126989395498554,0.126975751334525,0.000262352148852646,TRUE,TRUE
