"Dataset","Window","WindowStart","WindowEnd","Model","Raw_Time","Sym_Time","Raw_NLL","Sym_NLL","SpeedUp","Param1_Name","Param1_Raw","Param1_Sym","Param2_Name","Param2_Raw","Param2_Sym","Param_AbsDiff","Raw_Conv","Sym_Conv"
"MIMIC-III",56,27501,37500,"normal",0.00800000000162981,0.00099999998928979,33846.4178712721,12931.5792167645,8.00000008731149,"mu",156.978300372383,157.192934009753,"sigma",7.13993195495471,7.2861743190035,0.180438000709204,TRUE,TRUE
"MIMIC-III",56,27501,37500,"gamma",0.0909999999857973,0.00200000000768341,33882.0141104616,12966.5675128105,45.4999998181011,"shape",479.256403471084,461.930726996015,"rate",3.05300504238335,2.93863250930033,8.72002450407583,TRUE,TRUE
"MIMIC-III",57,28001,38000,"normal",0.00800000000162981,0.00099999998928979,33663.0422273201,12751.4527513494,8.00000008731149,"mu",156.841120588544,157.041510238145,"sigma",7.01019089763786,7.14020869854829,0.165203725256009,TRUE,TRUE
"MIMIC-III",57,28001,38000,"gamma",0.0679999999993015,0.00199999997857958,33702.7643155704,12789.3478406985,34.0000003637979,"shape",495.751543838428,479.956324517181,"rate",3.16085191211945,3.05625138257985,7.94990992539331,TRUE,TRUE
"MIMIC-III",58,28501,38500,"normal",0.0089999999909196,0,33356.7648661642,12453.163566141,NA,"mu",157.084699622712,157.288241437261,"sigma",6.7987462823831,6.90156906636418,0.15318229926521,TRUE,TRUE
"MIMIC-III",58,28501,38500,"gamma",0.0609999999869615,0.00099999998928979,33385.5921507677,12482.541413814,61.0000006402843,"shape",530.074225258547,516.545058825552,"rate",3.37444670558355,3.28408068758355,6.80976622549744,TRUE,TRUE
"MIMIC-III",59,29001,39000,"normal",0.010999999998603,0.00100000001839362,32908.0311141872,12039.9592432178,10.9999997962732,"mu",157.147399680212,157.374862261378,"sigma",6.50040776397122,6.58548866804245,0.156271742618843,TRUE,TRUE
"MIMIC-III",59,29001,39000,"gamma",0.0670000000100117,0.00199999997857958,32931.2775655316,12067.9199700389,33.5000003637979,"shape",581.164288830131,568.24838613488,"rate",3.69820442267691,3.61081553053192,6.50164579369823,TRUE,TRUE
"MIMIC-III",60,29501,39500,"normal",0.010999999998603,0.00099999998928979,32421.2837007727,11484.2039651902,11.0000001164153,"mu",157.696423386491,157.988148188594,"sigma",6.19157482661761,6.17870722413051,0.152296202295207,TRUE,TRUE
"MIMIC-III",60,29501,39500,"gamma",0.0750000000116415,0.00200000000768341,32445.3542132773,11509.4886676138,37.4999998617568,"shape",644.497340226948,650.465846825446,"rate",4.08694956638311,4.11722015600578,2.99938859406052,TRUE,TRUE
"MIMIC-III",61,30001,40000,"normal",0.00900000002002344,0.00100000001839362,32074.5967103787,10972.2679057529,8.99999985448085,"mu",158.673767727827,158.990770538721,"sigma",5.98060203223495,5.81872435285889,0.239440245135327,TRUE,TRUE
"MIMIC-III",61,30001,40000,"gamma",0.0699999999778811,0.00200000000768341,32045.7492873075,10969.9070151663,34.9999998544808,"shape",706.820464533578,746.2621767286,"rate",4.45454967792101,4.69379362365764,19.8404780703795,TRUE,TRUE
"MIMIC-III",62,30501,40500,"normal",0.0089999999909196,0,32700.4164368684,11654.7908470781,NA,"mu",158.401187942198,158.691452495285,"sigma",6.36684161029125,6.30671236515357,0.175196899112422,TRUE,TRUE
"MIMIC-III",62,30501,40500,"gamma",0.0739999999932479,0.00200000000768341,32698.2855152414,11676.161222667,36.9999998544808,"shape",618.190386569987,630.091778935177,"rate",3.90268445019842,3.9705947626851,5.98465133883827,TRUE,TRUE
"MIMIC-III",63,31001,41000,"normal",0.0089999999909196,0.00100000001839362,33054.669296779,11987.7721619288,8.99999982537702,"mu",158.097095966508,158.338266328135,"sigma",6.59642670948942,6.55059527104386,0.14350090003657,TRUE,TRUE
"MIMIC-III",63,31001,41000,"gamma",0.0950000000011642,0.0029999999969732,33050.1800029366,12006.9404776622,31.6666666990043,"shape",573.942326613056,581.913868690858,"rate",3.63031440027756,3.67516645945748,4.00819706849087,TRUE,TRUE
"MIMIC-III",64,31501,41500,"normal",0.00800000000162981,0.00100000001839362,33014.4420518476,11994.510143362,7.99999985448085,"mu",157.63930090267,157.899535454121,"sigma",6.56994840538254,6.55467870467792,0.13775212607792,TRUE,TRUE
"MIMIC-III",64,31501,41500,"gamma",0.0679999999993015,0.00099999998928979,32992.7648210668,12003.9911385862,68.0000007275958,"shape",577.304071997645,578.70233521364,"rate",3.66218548681865,3.66503596088811,0.700556845032132,TRUE,TRUE
"MIMIC-III",65,32001,42000,"normal",0.00800000000162981,0,33284.1618406439,12182.6202352507,NA,"mu",157.578805035476,157.801743250072,"sigma",6.74955118830764,6.69867265863379,0.136908372135243,TRUE,TRUE
"MIMIC-III",65,32001,42000,"gamma",0.0610000000160653,0.00199999997857958,33243.8765417199,12179.627101117,30.5000003346941,"shape",548.627142028886,554.721135056085,"rate",3.48160334056796,3.51533847352162,3.06386408007631,TRUE,TRUE
"MIMIC-III",66,32501,42500,"normal",0.00800000000162981,0,33786.1547597643,12690.1453638394,NA,"mu",157.85540249855,158.086780771985,"sigma",7.0970364345275,7.09661602492818,0.115899341517184,TRUE,TRUE
"MIMIC-III",66,32501,42500,"gamma",0.0529999999853317,0.00200000000768341,33733.1026756981,12672.8789959796,26.4999998908606,"shape",499.370977862014,497.135675817954,"rate",3.16348038731191,3.14473235061291,1.12702504037939,TRUE,TRUE
"MIMIC-III",67,33001,43000,"normal",0.00800000000162981,0.00100000001839362,33781.1462404224,12479.9137063364,7.99999985448085,"mu",157.068082512648,157.344074826623,"sigma",7.09348070935648,6.77631568181173,0.296578670760101,TRUE,TRUE
"MIMIC-III",67,33001,43000,"gamma",0.0630000000237487,0.00099999998928979,34013.7649213093,12476.3859164416,63.0000006984919,"shape",467.283984870056,545.604728653135,"rate",2.97504053806185,3.46741872555654,39.4065609852872,TRUE,TRUE
"MIMIC-III",68,33501,43500,"normal",0.00699999998323619,0.00099999998928979,33770.2423605709,12470.8356355774,7.00000005820766,"mu",157.094599903979,157.373565515138,"sigma",7.08575036570528,6.76994930288214,0.297383336990833,TRUE,TRUE
"MIMIC-III",68,33501,43500,"gamma",0.0590000000083819,0.00200000000768341,34006.1995476348,12469.1703733513,29.4999998908606,"shape",467.987353525153,546.635503037652,"rate",2.97901564357233,3.47332082328204,39.5712273461042,TRUE,TRUE
"MIMIC-III",69,34001,44000,"normal",0.00800000000162981,0.00099999998928979,33789.4415943225,12482.5112025926,8.00000008731149,"mu",157.519700038086,157.792674468632,"sigma",7.09936791778806,6.77877699188939,0.296782678222543,TRUE,TRUE
"MIMIC-III",69,34001,44000,"gamma",0.0579999999899883,0.0029999999969732,34042.6884820068,12490.9645289693,19.3333333495021,"shape",467.10473963397,547.362490486127,"rate",2.96537304160998,3.46870186694454,40.3805398387462,TRUE,TRUE
"MIMIC-III",70,34501,44500,"normal",0.00699999998323619,0.00100000001839362,33771.9871089102,12410.6337120376,6.99999985448085,"mu",157.710297024911,157.958138439124,"sigma",7.0869889414304,6.72510226892137,0.30486404336115,TRUE,TRUE
"MIMIC-III",70,34501,44500,"gamma",0.0590000000083819,0.00200000000768341,34037.0535806698,12426.2523073631,29.4999998908606,"shape",468.762917406583,556.519955331808,"rate",2.97230289999096,3.52304220299385,44.1538886141136,TRUE,TRUE
"MIMIC-III",71,35001,45000,"normal",0.00800000000162981,0.00100000001839362,33748.2958531157,12427.8966705819,7.99999985448085,"mu",157.698100034132,157.960548250264,"sigma",7.07021729514331,6.73818013058106,0.297242690347176,TRUE,TRUE
"MIMIC-III",71,35001,45000,"gamma",0.0589999999792781,0.00200000000768341,34014.1783131091,12444.6924753288,29.4999998763087,"shape",470.841563681967,554.24470713514,"rate",2.98571422582842,3.50858542193353,41.963007324639,TRUE,TRUE
"MIMIC-III",72,35501,45500,"normal",0.00699999998323619,0.00100000001839362,34053.1878025403,12792.8615781477,6.99999985448085,"mu",157.501899718694,157.737512504299,"sigma",7.28910411579256,7.0182285955865,0.253244152905281,TRUE,TRUE
"MIMIC-III",72,35501,45500,"gamma",0.0650000000023283,0.00200000000768341,34302.3560164769,12817.5023993162,32.4999998763087,"shape",443.475241430711,508.871535893294,"rate",2.81568073672802,3.22590292029638,32.9032583230756,TRUE,TRUE
"MIMIC-III",73,36001,46000,"normal",0.00800000000162981,0.00099999998928979,34109.3344201474,12864.7334970275,8.00000008731149,"mu",157.290199822495,157.491805517445,"sigma",7.33013913677989,7.074189157257,0.228777837236525,TRUE,TRUE
"MIMIC-III",73,36001,46000,"gamma",0.0629999999946449,0.00200000000768341,34346.7257730501,12882.3506083651,31.4999998763087,"shape",438.244501055398,493.255971440835,"rate",2.78621531683776,3.13199303045459,27.6786240495269,TRUE,TRUE
"MIMIC-III",74,36501,46500,"normal",0.0089999999909196,0.00099999998928979,34491.7321037362,13337.8486954448,9.00000008731149,"mu",156.569793323052,156.677707040275,"sigma",7.61587533814807,7.52423838222766,0.0997753365716898,TRUE,TRUE
"MIMIC-III",74,36501,46500,"gamma",0.0659999999916181,0.00200000000768341,34694.5727646022,13345.5725438437,32.9999998690328,"shape",405.013480592259,440.49867004071,"rate",2.58679103435405,2.81120551341868,17.8548019637577,TRUE,TRUE
"MIMIC-III",75,37001,47000,"normal",0.00800000000162981,0,34508.6264493676,13347.3668985558,NA,"mu",156.519000266367,156.608843327842,"sigma",7.62874918791078,7.53234882478936,0.0931217122983212,TRUE,TRUE
"MIMIC-III",75,37001,47000,"gamma",0.0639999999839347,0.00200000000768341,34708.9091465469,13353.5019966368,31.9999998690328,"shape",403.588894466527,439.26374458236,"rate",2.57852921776514,2.80455805460561,17.9504394763365,TRUE,TRUE
"MIMIC-III",76,37501,47500,"normal",0.00799999997252598,0.00100000001839362,34601.4172220244,13417.8051083426,7.99999982537702,"mu",156.217099873084,156.275601252132,"sigma",7.69987030902041,7.59089732890448,0.0837371795819402,TRUE,TRUE
"MIMIC-III",76,37501,47500,"gamma",0.0559999999823049,0.00100000001839362,34784.9863726413,13416.514798737,55.9999989522621,"shape",395.977474683389,431.205220903897,"rate",2.53478941864569,2.75897744882564,17.7259671253442,TRUE,TRUE
"MIMIC-III",77,38001,48000,"normal",0.0089999999909196,0.00099999998928979,34805.8970111668,13640.1181218331,9.00000008731149,"mu",155.657899028616,155.719766286994,"sigma",7.8589367037828,7.7840070136307,0.068398474265098,TRUE,TRUE
"MIMIC-III",77,38001,48000,"gamma",0.0770000000193249,0.00199999997857958,34989.0445202557,13655.1260043106,38.5000004220055,"shape",377.381546442466,405.295134626966,"rate",2.42442855887439,2.60246913836239,14.045814381994,TRUE,TRUE
"MIMIC-III",78,38501,48500,"normal",0.0100000000093132,0,34886.7219009189,13791.1950325127,NA,"mu",155.362799948454,155.370547260984,"sigma",7.92271530853777,7.91337975651633,0.00854143227583481,TRUE,TRUE
"MIMIC-III",78,38501,48500,"gamma",0.0599999999976717,0.00200000000768341,35053.2320209961,13798.1370775209,29.9999998835847,"shape",371.172376189635,390.8993853408,"rate",2.38906755976848,2.51567236478915,9.92680697809259,TRUE,TRUE
"MIMIC-III",79,39001,49000,"normal",0.00900000002002344,0.00099999998928979,34794.7148731644,13704.6692994051,9.00000011641532,"mu",155.357500000293,155.344775893563,"sigma",7.85015291552785,7.83955080808338,0.011663107087271,TRUE,TRUE
"MIMIC-III",79,39001,49000,"gamma",0.0899999999965075,0.00099999998928979,34963.9069224985,13707.4277653571,90.0000009604264,"shape",377.89147330854,398.501784525217,"rate",2.4323985934316,2.56502737213037,10.3714699976879,TRUE,TRUE
"MIMIC-III",80,39501,49500,"normal",0.00800000000162981,0.00100000001839362,34823.065666326,13728.3682498769,7.99999985448085,"mu",155.425899672701,155.401432788964,"sigma",7.87244113736566,7.85978400210929,0.018562009496689,TRUE,TRUE
"MIMIC-III",80,39501,49500,"gamma",0.0710000000253785,0.00099999998928979,34994.1628161602,13733.1704692512,71.0000007858034,"shape",375.868639990447,396.579636855835,"rate",2.41831397298521,2.55172340277187,10.4222031475873,TRUE,TRUE
"MIMIC-III",81,40001,50000,"normal",0.010999999998603,0.00100000001839362,34213.6085161322,13241.07167411,10.9999997962732,"mu",155.010001988291,154.99290988567,"sigma",7.40697806068932,7.45101092908743,0.0305624855098685,TRUE,TRUE
"MIMIC-III",81,40001,50000,"gamma",0.0709999999962747,0.00200000000768341,34424.087738517,13248.3291263602,35.4999998617568,"shape",419.064873612891,439.067941484826,"rate",2.70346973253355,2.83256155020085,10.0660798448012,TRUE,TRUE
"MIMIC-III",82,40501,50500,"normal",0.0269999999727588,0.00100000001839362,34021.1122737045,13015.4790399622,26.9999994761311,"mu",155.5442023303,155.565000587429,"sigma",7.26575692207505,7.20114982719356,0.0427026760054052,TRUE,TRUE
"MIMIC-III",82,40501,50500,"gamma",0.0720000000146683,0.00200000000768341,34255.0411600876,13026.1308812855,35.9999998690328,"shape",436.488352821088,464.451022396939,"rate",2.80620130792988,2.98563806607262,14.0710531669969,TRUE,TRUE
"MIMIC-III",83,41001,51000,"normal",0.00800000000162981,0.00100000001839362,33910.971738519,12913.3401962321,7.99999985448085,"mu",155.805500228536,155.789123351886,"sigma",7.18616988687565,7.12067474196683,0.0409360107790473,TRUE,TRUE
"MIMIC-III",83,41001,51000,"gamma",0.0739999999932479,0.00200000000768341,34159.4348554723,12926.7705284232,36.9999998544808,"shape",446.449476531079,476.097808249211,"rate",2.86542697648299,3.05610715732577,14.9195059494871,TRUE,TRUE
"MIMIC-III",84,41501,51500,"normal",0.0089999999909196,0,33943.8777962692,12968.018327773,NA,"mu",156.030799857484,156.027433429704,"sigma",7.20986067237146,7.16372455029655,0.0247512749275134,TRUE,TRUE
"MIMIC-III",84,41501,51500,"gamma",0.0679999999993015,0.00100000001839362,34199.0186603655,12986.1936129787,67.9999987485353,"shape",444.187076632035,471.400303395513,"rate",2.84679072239376,3.02133195016063,13.693883995622,TRUE,TRUE
"MIMIC-III",85,42001,52000,"normal",0.0089999999909196,0,33614.5755448688,12741.2692692998,NA,"mu",155.989700048665,156.029059406446,"sigma",6.9763033737885,6.98316257473986,0.023109279366321,TRUE,TRUE
"MIMIC-III",85,42001,52000,"gamma",0.0689999999885913,0.00099999998928979,33907.8919988155,12775.0590329565,69.0000007275958,"shape",470.757675370665,494.621076366506,"rate",3.01787686060856,3.17013366425835,12.0078288997455,TRUE,TRUE
"MIMIC-III",86,42501,52500,"normal",0.00800000000162981,0.00099999998928979,33024.4173299433,12135.6578780449,8.00000008731149,"mu",155.556604404579,155.554850894334,"sigma",6.57650162107001,6.51508399624434,0.0315855675354819,TRUE,TRUE
"MIMIC-III",86,42501,52500,"gamma",0.0519999999960419,0.0029999999969732,33373.5926072036,12187.5791188168,17.3333333495021,"shape",520.805877891754,585.691457600428,"rate",3.34801681493128,3.76450817203492,32.651035532889,TRUE,TRUE
"MIMIC-III",87,43001,53000,"normal",0.0089999999909196,0.00099999998928979,32360.515872926,11775.3803152988,9.00000008731149,"mu",155.7137016019,155.62219948953,"sigma",6.15406906992259,6.40029980038923,0.168866421418771,TRUE,TRUE
"MIMIC-III",87,43001,53000,"gamma",0.0609999999869615,0.00100000001839362,32407.3865169855,11809.1537793592,60.9999988649506,"shape",633.174450677059,602.111871099069,"rate",4.06627171615201,3.86861227204684,15.6301195110472,TRUE,TRUE
"MIMIC-III",88,43501,53500,"normal",0.00700000001234002,0.00099999998928979,32721.6805491412,12154.9893907209,7.00000008731149,"mu",155.908902378645,155.845138493914,"sigma",6.38039500816237,6.68781385113841,0.185591363853406,TRUE,TRUE
"MIMIC-III",88,43501,53500,"gamma",0.0630000000237487,0.00099999998928979,32774.6450543171,12199.0334042501,63.0000006984919,"shape",589.793031173734,551.588557355259,"rate",3.78293304223517,3.53893982548196,19.2242335176142,TRUE,TRUE
"MIMIC-III",89,44001,54000,"normal",0.0099999999802094,0,32760.1163099693,12213.119726897,NA,"mu",155.909436134623,155.859716348294,"sigma",6.40478506088208,6.73185513760777,0.188394931527419,TRUE,TRUE
"MIMIC-III",89,44001,54000,"gamma",0.018000000010943,0.00099999998928979,32810.4560940593,12255.4751098464,18.0000002037268,"shape",589.792693546941,530.233111737499,"rate",3.78292133252787,3.40204591557381,29.9702286131981,TRUE,TRUE
"MIMIC-III",90,44501,54500,"normal",0.00800000000162981,0,33187.7922140711,12620.2479734838,NA,"mu",156.11470177242,156.085425660568,"sigma",6.68483249275018,7.04644045477584,0.195442036938803,TRUE,TRUE
"MIMIC-III",90,44501,54500,"gamma",0.0549999999930151,0.00100000001839362,33221.3241846279,12650.4060129113,54.999998981366,"shape",540.783593554502,486.696471513457,"rate",3.46401448000339,3.11818743129629,27.216474544876,TRUE,TRUE
"MIMIC-III",91,45001,55000,"normal",0.00800000000162981,0.00099999998928979,33456.0001279337,12807.8350373026,8.00000008731149,"mu",156.461002497892,156.411840399245,"sigma",6.86655003239417,7.19556423442854,0.189088150340601,TRUE,TRUE
"MIMIC-III",91,45001,55000,"gamma",0.0549999999930151,0.00099999998928979,33495.8179025097,12842.4746734981,55.0000005820766,"shape",514.2506043717,468.230566023003,"rate",3.28677328429929,2.99361436247369,23.1565986352611,TRUE,TRUE
"MIMIC-III",92,45501,55500,"normal",0.00800000000162981,0.00099999998928979,33380.0007497712,12664.8098791042,8.00000008731149,"mu",156.594682016545,156.58300928882,"sigma",6.81456260230225,7.08311038137366,0.140110253398459,TRUE,TRUE
"MIMIC-III",92,45501,55500,"gamma",0.0660000000207219,0.00200000000768341,33427.5397534273,12703.0515069169,32.9999998835847,"shape",522.129890256949,483.834878220295,"rate",3.33427492311247,3.09000473303649,19.2696411133648,TRUE,TRUE
"MIMIC-III",93,46001,56000,"normal",0.0099999999802094,0.00100000001839362,33799.3160091297,12983.0953895491,9.99999979627319,"mu",157.294222198181,157.325049950386,"sigma",7.10638023546867,7.33785124244493,0.131149379590515,TRUE,TRUE
"MIMIC-III",93,46001,56000,"gamma",0.0570000000006985,0.00200000000768341,33848.7365731859,13029.0417419978,28.4999998908606,"shape",484.390437470038,454.419375566967,"rate",3.07952657665747,2.88844896747774,15.0810697561255,TRUE,TRUE
"MIMIC-III",94,46501,56500,"normal",0.00800000000162981,0.00099999998928979,33521.8781816078,12690.9060067697,8.00000008731149,"mu",158.172256182418,158.289541707896,"sigma",6.91192216718188,7.10426441137175,0.15481388483393,TRUE,TRUE
"MIMIC-III",94,46501,56500,"gamma",0.0640000000130385,0.00200000000768341,33581.7750677344,12744.999588927,31.9999998835847,"shape",516.727590978396,489.695111250314,"rate",3.26686435058914,3.09371575472437,13.6028141619733,TRUE,TRUE
"MIMIC-III",95,47001,57000,"normal",0.010999999998603,0.00099999998928979,33788.3968632994,12888.3113947827,11.0000001164153,"mu",158.53030145303,158.629795035592,"sigma",7.0986276658793,7.26137197226554,0.131118944474427,TRUE,TRUE
"MIMIC-III",95,47001,57000,"gamma",0.0700000000069849,0.00200000000768341,33847.523957652,12943.6367357112,34.9999998690328,"shape",492.079095226115,470.697420834552,"rate",3.1040065261853,2.96730958530533,10.7591856662214,TRUE,TRUE
"MIMIC-III",96,47501,57500,"normal",0.00800000000162981,0,33728.4459766425,12826.1182819155,NA,"mu",159.09539544261,159.181863771922,"sigma",7.05619624386402,7.21238106600202,0.121326575725329,TRUE,TRUE
"MIMIC-III",96,47501,57500,"gamma",0.0610000000160653,0.00099999998928979,33805.0689631348,12892.5992376609,61.0000006693881,"shape",499.725195467048,491.771769702523,"rate",3.14104059926673,3.08900144563156,4.00273245908016,TRUE,TRUE
"MIMIC-III",97,48001,58000,"normal",0.00800000000162981,0.00099999998928979,33111.8812154857,12259.2061470649,8.00000008731149,"mu",159.734901699935,159.805092742854,"sigma",6.63428101281755,6.75866935679808,0.09728969345,TRUE,TRUE
"MIMIC-III",97,48001,58000,"gamma",0.0730000000039581,0.00200000000768341,33154.5747645412,12297.7990042219,36.4999998617568,"shape",573.783787250998,553.931580710135,"rate",3.59210056429883,3.46632883874721,9.98898913320691,TRUE,TRUE
